Date ,Report Type ,Street ,Zip ,Area ,ED ,N#
12/24/2015,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/25/2015,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/27/2015,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/29/2015,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/29/2015,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/29/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/30/2015,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/30/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/29/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/14/2004,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/14/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/29/2004,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,NO DRIVERS LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/17/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/17/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/26/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/26/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/26/2004,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/24/2004,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/24/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/9/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/9/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/9/2004,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/8/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/11/2004,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/18/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/3/2004,LOST PROPERTY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/16/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/5/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/5/2015,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/3/2015,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/17/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/28/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/1/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/1/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/1/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
10/17/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/21/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/21/2015,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/7/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/9/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/9/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/11/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/15/2015,AGGRESIVE DRIVING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/15/2015,THROWING OBJECT AT MOVING VEHICLE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/8/2004,"SALE, DISTRIBUTE MARIJUANA ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/4/2015,ABUSE AND NEGLECT OF CHILDREN ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/4/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/4/2015,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/26/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/28/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/7/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/18/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/8/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/8/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,"DRUGS, PWID MARIJUANA ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/16/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/16/2015,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/8/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/2/2004,ABDUCTION & KIDNAPPING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/16/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/18/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/8/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/30/2015,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/29/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/29/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/28/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/1/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/1/2015,RECKLESS DRIVING - EXCESSIVE SPEED ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/1/2015,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/15/2015,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/28/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/28/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/10/2015,ROBBERY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/8/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/8/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/8/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/22/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/22/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/19/2004,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/14/2004,AGGRESIVE DRIVING ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/15/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/17/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/11/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/3/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/5/2015,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/23/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/11/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/20/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/28/2004,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/28/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/28/2004,OPERATE MOTOR VEH -HABIT OFFENDR ENDANGER OR DUI ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/28/2004,"POSSESSION OF SCHEDULE I,II CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/31/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/1/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/24/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/24/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/21/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/5/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/27/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/22/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/22/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/22/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/12/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/12/2015,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/3/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/3/2004,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/24/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/24/2015,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/24/2015,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/8/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/8/2004,ELUDING POLICE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/8/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/8/2004,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/10/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/10/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/22/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/22/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/24/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/15/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/15/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/22/2015,DRINKING WHILE OPERATING MOTOR VEHICLE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/22/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/22/2015,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/30/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/30/2015,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/26/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/19/2015,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/19/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/17/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/6/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/6/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/1/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/1/2004,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/22/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/22/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
10/16/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/29/2004,CONSPIRACY TO VIOLATE DRUG CONTROL ACT -FELONY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/24/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/24/2004,VEHICLE REGISTRATION VIOLATIONS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/3/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/3/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
10/27/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
10/27/2015,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/8/2015,CURFEW VIOLATION ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/8/2015,UNAUTHORIZED USE OF VEHICLE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/7/2015,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/31/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/31/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/25/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/25/2004,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/15/2004,"ASSAULT, SIMPLE, DOMESTIC ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/9/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/22/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/25/2015,DRIVING AFTER FORFEITURE OF LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/25/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/25/2015,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
11/25/2015,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/17/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/23/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/23/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/22/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/1/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/1/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/20/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/1/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/1/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/1/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/7/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/10/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/9/2004,"DRUGS, PWID MARIJUANA ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/23/2004,ATTEMPTED SUICIDE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/19/2004,GRAND LARCENY ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/1/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/30/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/30/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/30/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/28/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/15/2004,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/2/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/2/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/13/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/13/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
6/28/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/25/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/10/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/10/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/20/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/7/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/29/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/11/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/13/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/13/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/19/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/10/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/31/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/24/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
8/24/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/1/2004,BAD CHECKS ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/29/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/6/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/2/2004,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/11/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/31/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/31/2004,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/31/2004,REFUSE BLOOD/BREATH TEST ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/23/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/18/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
1/18/2004,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/24/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
5/7/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/23/2004,ASSAULT & BATTERY -POLICE OFCR OR FIREFIGHTER ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/20/2004,"ASSAULT, SIMPLE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
4/20/2004,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/25/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/2/2004,POSSESSION OF CONTROLLED SUBSTANCES ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/30/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
7/30/2004,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
12/16/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/2/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
3/29/2004,ELUDING POLICE ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
2/22/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIA L ,23693,200,2,197
10/4/2015,CITIZEN REQUESTED ASSISTANCE ,GLENKINCHLEY COURT ,23693,100,2,203
4/26/2004,CITIZEN REQUESTED ASSISTANCE ,GREENLAND DRIVE ,23693,100,4,191
5/26/2004,CITIZEN REQUESTED ASSISTANCE ,GREENLAND DRIVE ,23693,100,4,191
7/16/2004,DEAD ON ARRIVAL ,GREENLAND DRIVE ,23693,100,4,191
8/13/2004,CITIZEN REQUESTED ASSISTANCE ,GREENLAND DRIVE ,23693,100,4,191
8/31/2004,"DAMAGE PROPERTY, PRIVATE ",GREENLAND DRIVE ,23693,100,4,191
