Date,Offense,Street,Sub,Zip,Area
1/30/2003,DISORDERLY CONDUCT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/11/2003,DISORDERLY CONDUCT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/14/2003,DISORDERLY CONDUCT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/29/2003,DISORDERLY CONDUCT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/29/2003,DISORDERLY CONDUCT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/29/2003,DISORDERLY CONDUCT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/20/2003,DRINKING ALCOHOL IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/7/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/29/2003,"DRUGS, POSSESS COCAINE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/20/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/25/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/15/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
11/24/2003,DRUNK IN PUBLIC,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
8/2/2003,EMBEZZLEMENT <$200,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/20/2003,"FORGING, UTTERING",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
7/22/2003,"FORGING, UTTERING",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/2/2003,"FORGING, UTTERING",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/6/2003,"FORGING, UTTERING",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
5/22/2003,"FRAUD, ALL OTHERS",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
2/17/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/23/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
4/8/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/15/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
10/11/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/18/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/29/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/17/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/8/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/11/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/21/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/18/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/29/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
2/8/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/22/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
7/2/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/27/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/30/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
11/21/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/3/2003,GAS THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/20/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
7/22/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
11/1/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/4/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/20/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/9/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/8/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
10/6/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/27/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/7/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/4/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/4/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/5/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
7/22/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/3/2003,GRAND LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
6/10/2003,HIT & RUN,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
8/21/2003,HIT & RUN,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/25/2003,ISSUING BAD CHECKS >=$200,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/16/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/25/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/6/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/12/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
2/13/2003,LOST PROPERTY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
10/16/2003,LOST PROPERTY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/3/2003,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
1/8/2003,"MANUF, SALE, POSSESSION CONTRO",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/21/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
7/2/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/30/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
6/25/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
2/9/2003,MOTOR VEHICLE THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/7/2003,MOTOR VEHICLE THEFT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/12/2003,OBSCENE/THREATENING PHONE CALL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/11/2003,OBSCENE/THREATENING PHONE CALL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/25/2003,OBTAINING MONEY BY FALSE PRETE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/23/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/23/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
9/2/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/14/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
8/1/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/4/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/2/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/1/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/20/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/14/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/16/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/24/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/24/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
1/9/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
1/26/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/30/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/2/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/21/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/19/2003,POSSESSION OF CONTROLLED SUBSTANCES,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/4/2003,POSSESSION OF CONTROLLED SUBSTANCES,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/25/2003,POSSESSION OF CONTROLLED SUBSTANCES,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/15/2003,POSSESSION OF CONTROLLED SUBSTANCES,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,,
8/2/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
9/1/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/11/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/24/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
3/11/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
5/30/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/17/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/8/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/3/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
7/3/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/7/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
3/21/2003,RECEIVING STOLEN GOODS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/28/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,300,
11/30/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/7/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/3/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
11/20/2003,RESISTING ARREST/OBS JUSTICE W/O THREAT OF FORCE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/8/2003,ROBBERY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
5/16/2003,RUNAWAY JUVENILE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
4/11/2003,RUNAWAY JUVENILE,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/12/2003,SEXUAL BATTERY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
1/9/2003,SEXUAL BATTERY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/15/2003,SEXUAL BATTERY,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/24/2003,STEAL OR TAMPER WITH COIN OPERATED EQUIPMENT,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/6/2003,"STEAL, TAMPER W/ COIN OPERATED EQUIP -SUBSQ OFF",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/29/2003,THREATEN BODILY HARM,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/29/2003,THREATEN BODILY HARM,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
3/11/2003,TOBACCO PRODUCTS - POSSESSION OF PRODUCT BY PERSON,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
6/30/2003,TRESPASSING,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/10/2003,TRESPASSING,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
7/6/2003,TRESPASSING,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,100,
12/16/2003,VIOLATE PROTECTIVE ORDERS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
12/18/2003,VIOLATE PROTECTIVE ORDERS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
10/10/2003,VIOLATE PROTECTIVE ORDERS,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
11/25/2003,VIOLATION OF PROTECTIVE ORDER,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
9/12/2003,ARSON,GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
4/25/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY,23692,200,
8/25/2003,"ASSAULT, SIMPLE, DOMESTIC",GEORGE WASHINGTON MEMORIAL HIGHWAY - HAR,23692,200,
8/22/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,HER,23692,100
7/20/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY &,M,23692,200
7/20/2003,RECKLESS DRIVING - EXCESSIVE SPEED,GEORGE WASHINGTON MEMORIAL HIGHWAY &,M,23692,200
5/29/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & AL,,23692,200
5/29/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & AL,,23692,200
5/31/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,200
2/15/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,100
10/26/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,200
12/17/2003,"DRIVING UNDER THE INFLUENCE,DRUGS",GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,200
10/26/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,200
12/17/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,200
2/15/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,100
12/17/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,200
10/26/2003,REFUSE BLOOD/BREATH TEST,GEORGE WASHINGTON MEMORIAL HIGHWAY & BA,,23692,200
6/17/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & BR,,23692,200
7/20/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY & CO,,23692,200
3/2/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & CO,,23692,200
5/24/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY & CO,,23692,100
5/24/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & CO,,23692,100
3/31/2003,CARRYING CONCEALED WEAPON -1ST OFFENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY & DA,,23692,200
3/31/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & DA,,23692,200
3/31/2003,OBSTRUCTING JUSTICE,GEORGE WASHINGTON MEMORIAL HIGHWAY & DA,,23692,200
3/31/2003,REFUSE BLOOD/BREATH TEST,GEORGE WASHINGTON MEMORIAL HIGHWAY & DA,,23692,200
11/29/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY & DE,,23692,200
5/16/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & DE,,23692,100
8/13/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY & DE,,23692,200
8/20/2003,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V",GEORGE WASHINGTON MEMORIAL HIGHWAY & DE,,23692,200
2/20/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & EL,,23692,100
8/14/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY & EL,,23692,100
2/20/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & EL,,23692,100
10/11/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & FA,,23692,200
3/10/2003,INDECENT EXPOSURE,GEORGE WASHINGTON MEMORIAL HIGHWAY & FO,,23692,200
2/19/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY & FO,,23692,200
11/5/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & FO,,23692,200
11/5/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & FO,,23692,200
3/29/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & FT,,23692,200
3/29/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & FT,,23692,200
3/29/2003,REFUSE BLOOD/BREATH TEST,GEORGE WASHINGTON MEMORIAL HIGHWAY & FT,,23692,200
4/22/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & FT,,23692,200
4/22/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & FT,,23692,200
11/2/2003,"LARCENY,FROM MOTOR VEHICLE",GEORGE WASHINGTON MEMORIAL HIGHWAY & FT,,23692,100
6/17/2003,THROWING OBJECT AT MOVING VEHICLE,GEORGE WASHINGTON MEMORIAL HIGHWAY & GA,,23692,200
3/2/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,100
3/2/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,100
3/2/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,100
10/20/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,200
4/16/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,200
5/31/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,200
6/1/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,200
5/31/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY & GO,,23692,200
12/8/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY & GR,,23692,200
12/8/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & GR,,23692,200
1/29/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & LA,,23692,
11/30/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & LA,,23692,200
11/30/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY & LA,,23692,200
7/15/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY & LA,,23692,100
7/15/2003,ELUDING POLICE,GEORGE WASHINGTON MEMORIAL HIGHWAY & LA,,23692,100
7/15/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & LA,,23692,100
7/15/2003,UNAUTHORIZED USE OF VEHICLE,GEORGE WASHINGTON MEMORIAL HIGHWAY & LA,,23692,100
5/26/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & OL,,23692,200
7/10/2003,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR,GEORGE WASHINGTON MEMORIAL HIGHWAY & OL,,23692,200
7/10/2003,RECKLESS DRIVING - DRAG RACING [CLASS 1 MISD],GEORGE WASHINGTON MEMORIAL HIGHWAY & OL,,23692,200
7/24/2003,CARRYING CONCEALED WEAPON -1ST OFFENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY & RA,,23692,200
7/24/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & RA,,23692,200
12/9/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY & TE,,23692,200
1/11/2003,CITIZEN REQUESTED ASSISTANCE,GEORGE WASHINGTON MEMORIAL HIGHWAY & TO,,23692,200
7/5/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
9/27/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
9/27/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
10/9/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
7/5/2003,REFUSE BLOOD/BREATH TEST,GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
5/21/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
4/2/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
6/3/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
5/14/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
5/14/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
4/8/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
3/27/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
4/12/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
4/17/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
4/18/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
4/8/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,200
8/14/2003,"SALE, DISTRIBUTE MARIJUANA",GEORGE WASHINGTON MEMORIAL HIGHWAY & WA,,23692,100
4/22/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & YO,,23692,100
4/27/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & YO,,23692,200
11/19/2003,THROWING OBJECT AT MOVING VEHICLE,GEORGE WASHINGTON MEMORIAL HIGHWAY & YO,,23692,200
3/29/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & YO,,23692,100
6/23/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY & YO,,23692,200
6/23/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY & YO,,23692,200
11/17/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY AT G,,23692,200
2/28/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GEORGE WASHINGTON MEMORIAL HIGHWAY AT S,,23692,
2/28/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GEORGE WASHINGTON MEMORIAL HIGHWAY AT S,,23692,
2/27/2003,ASSAULT & BATTERY -POLICE OFCR OR FIREFIGHTER,GEORGE WASHINGTON MEMORIAL HIGHWAY AT T,,23692,
2/27/2003,CURSING/OBSCENE LANGUAGE,GEORGE WASHINGTON MEMORIAL HIGHWAY AT T,,23692,
2/27/2003,RECKLESS - GENERAL,GEORGE WASHINGTON MEMORIAL HIGHWAY AT T,,23692,
4/21/2003,"ASSAULT, AGGRAVATED, DOMESTIC",GOODWIN NECK ROAD,179,23692,200
10/28/2003,"ASSAULT, SIMPLE",GOODWIN NECK ROAD,179,23692,200
3/22/2003,"ASSAULT, SIMPLE, DOMESTIC",GOODWIN NECK ROAD,179,23692,200
5/23/2003,"BURGLARY, RESIDENTIAL",GOODWIN NECK ROAD,179,23692,200
3/10/2003,CITIZEN REQUESTED ASSISTANCE,GOODWIN NECK ROAD,179,23692,200
7/2/2003,CITIZEN REQUESTED ASSISTANCE,GOODWIN NECK ROAD,179,23692,200
5/24/2003,CITIZEN REQUESTED ASSISTANCE,GOODWIN NECK ROAD,179,23692,200
