Date ,Offense ,Street ,Sub ,Zip ,Area
11/22/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/17/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/16/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/28/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
9/8/2003,"DAMAGE PROPERTY, BUSINESS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/19/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/25/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/3/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/11/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/30/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/16/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/17/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/17/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/20/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/11/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/28/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/9/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/11/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/6/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/2/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/15/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
3/23/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/18/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/18/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/29/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/5/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/10/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/2/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/11/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/5/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/13/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
2/28/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/5/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/24/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/13/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/26/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/22/2003,"DAMAGE PROPERTY, PRIVATE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/24/2003,DISORDERLY CONDUCT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/4/2003,DISORDERLY CONDUCT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/8/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/10/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/12/2003,"DRUGS, POSSESS COCAINE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/30/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/13/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/11/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/22/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/30/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/3/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
8/12/2003,ELUDING POLICE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/6/2003,EMBEZZLEMENT <$200 ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/11/2003,EMBEZZLEMENT >=$200 ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/20/2003,EMBEZZLEMENT >=$200 ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/4/2003,FAILURE TO RETURN RENTED PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/9/2003,FALSE ID (IDENTITY FRAUD) ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
2/7/2003,FORGERY BY CREDIT CARD ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/15/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/11/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/11/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/11/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/7/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
7/17/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/16/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
6/13/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/15/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
12/17/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/13/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/9/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
1/21/2003,"FORGING, UTTERING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/28/2003,"FRAUD, ALL OTHERS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
11/20/2003,"FRAUD, ALL OTHERS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/20/2003,"FRAUD, ALL OTHERS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/20/2003,"FRAUD, ALL OTHERS ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/28/2003,FRAUD-BY PRESCRIPTION ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/8/2003,FRAUD-BY PRESCRIPTION ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/5/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
10/8/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/4/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/10/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/31/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/18/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/23/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/16/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/20/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/13/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/10/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/20/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
5/6/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/14/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/6/2003,GAS THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/30/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/6/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/8/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/3/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/20/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/21/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/15/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/8/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/17/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/20/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/28/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/26/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
11/7/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/5/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/30/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/7/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
7/17/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/16/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/14/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/24/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/24/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/23/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/22/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
6/13/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/15/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
12/17/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/17/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/13/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/4/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/9/2003,GRAND LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
12/23/2003,INDECENT EXPOSURE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/4/2003,"LARCENY, SHOPLIFTING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
5/8/2003,"LARCENY, SHOPLIFTING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/10/2003,"LARCENY, SHOPLIFTING ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/19/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
6/12/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/16/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/17/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/17/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/28/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/12/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
6/13/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/12/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/18/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/18/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/8/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/14/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/6/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/5/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/24/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/13/2003,"LARCENY,FROM MOTOR VEHICLE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/8/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/24/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/12/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/25/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
12/22/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/10/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/24/2003,LOST PROPERTY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/22/2003,"MANUF, SALE, POSSESSION CONTRO ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/18/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/2/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/2/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/2/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/4/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/11/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/11/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/11/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/7/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/13/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/7/2003,MOTOR VEHICLE THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/12/2003,MOTOR VEHICLE THEFT ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/15/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/8/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
8/17/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/2/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
1/12/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
10/8/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
8/5/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/2/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/28/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/17/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/22/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/22/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/7/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/11/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/2/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/29/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
7/29/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/6/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/25/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/26/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
5/7/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/2/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/21/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/26/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/10/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,
11/26/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/21/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/27/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/11/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/5/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/22/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/19/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/5/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
3/13/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
4/16/2003,PETIT LARCENY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
10/7/2003,PETIT LARCENY -3RD OR SUBSQ OFFENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/4/2003,PETIT LARCENY -3RD OR SUBSQ OFFENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
11/10/2003,PETIT LARCENY -3RD OR SUBSQ OFFENSE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/30/2003,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/4/2003,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,300
6/12/2003,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/28/2003,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/14/2003,RECEIVING STOLEN GOODS ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/12/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
5/10/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
11/8/2003,RECKLESS DRIVING - EXCESSIVE SPEED ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/12/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/4/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
2/10/2003,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
6/7/2003,ROBBERY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/3/2003,ROBBERY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
1/12/2003,TRESPASSING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
12/12/2003,TRESPASSING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
9/21/2003,TRESPASSING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,200
3/8/2003,TRESPASSING ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/24/2003,UNAUTHORIZED USE OF VEHICLE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/3/2003,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/4/2003,USING ABUSIVE LANGUAGE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
4/3/2003,WEARING MASK IN PUBLIC PLACE ,GEORGE WASHINGTON MEMORIAL HIGHWAY ,,23693,100
8/27/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY - G ,,23693,200
7/22/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & A ,,23693,100
7/22/2003,POSSESSION OF MARIJUANA ,GEORGE WASHINGTON MEMORIAL HIGHWAY & A ,,23693,100
7/22/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & A ,,23693,100
11/14/2003,RUNAWAY JUVENILE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & B ,,23693,200
2/2/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & B ,,23693,100
1/24/2003,DRIVING UNDER THE INFLUENCE OF ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,300
3/29/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,100
1/8/2003,DRIVING W/SUSPENDED OR REVOKED ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,100
7/31/2003,CITIZEN REQUESTED ASSISTANCE ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,100
1/18/2003,DRIVING UNDER THE INFLUENCE OF ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,100
6/17/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,200
12/25/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,200
6/17/2003,RECKLESS - GENERAL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & C ,,23693,200
5/29/2003,RECKLESS DRIVING - EXCESSIVE SPEED ,GEORGE WASHINGTON MEMORIAL HIGHWAY & D ,,23693,100
5/6/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & D ,,23693,100
6/23/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & D ,,23693,300
8/8/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & D ,,23693,100
6/22/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEORGE WASHINGTON MEMORIAL HIGHWAY & D ,,23693,100
3/31/2003,DRUNK IN PUBLIC ,GEORGE WASHINGTON MEMORIAL HIGHWAY & D ,,23693,100
